[2025-06-28 17:39:56,652] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:37:01,695] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:37:01,695] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:37:02,453] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:37:02,453] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:02,453] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job 2afb54ea failed permanently: Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:02,496] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:37:02,496] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:37:04,581] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:37:04,582] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:37:04,584] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-28 19:37:04,584] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:37:04,584] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:37:04,585] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:37:04,585] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:37:04,585] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:37:05,393] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:37:05,393] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:05,394] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job ee68c6bc failed permanently: Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:05,491] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:37:05,492] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:37:09,058] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:37:09,313] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:37:09,517] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:37:09,518] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:37:10,295] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:37:10,295] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:37:10,314] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-28 19:37:10,315] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:37:10,318] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:37:10,319] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:37:10,319] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:37:10,320] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:37:10,321] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:37:11,116] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:37:11,116] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:11,116] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job 5a1b0dfd failed permanently: Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:37:11,121] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:37:11,121] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:17:46,861] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:17:46,885] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-30 12:17:46,885] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:18:56,636] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:18:57,016] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:18:57,369] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-30 12:18:57,370] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:19:25,507] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-30 12:19:25,508] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:19:25,542] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-30 12:19:25,542] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-30 12:19:25,543] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-30 12:19:25,543] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:19:25,544] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-30 12:19:25,544] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-30 12:19:25,544] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-30 12:19:27,307] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-30 12:19:27,339] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 93fd9300 completed successfully (1.76s) - ThreadPoolExecutor-0_0-93fd9300
[2025-06-30 12:19:27,361] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:19:27,362] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:19:29,409] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-30 12:19:29,410] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:19:29,413] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-30 12:19:29,413] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-30 12:19:29,414] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:29,415] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:19:29,417] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:29,418] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:31,420] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:31,420] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:31,420] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:31,969] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:31,997] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 90165179 completed successfully (2.56s) - ThreadPoolExecutor-1_0-90165179
[2025-06-30 12:19:33,448] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:33,449] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:33,450] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:33,804] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:33,836] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 434a84db completed successfully (2.39s) - ThreadPoolExecutor-1_1-434a84db
[2025-06-30 12:19:36,040] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:36,066] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 01716923 completed successfully (2.59s) - ThreadPoolExecutor-1_0-01716923
[2025-06-30 12:19:36,090] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:19:36,091] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:19:37,579] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-30 12:19:37,579] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:19:37,581] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-30 12:19:37,581] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-30 12:19:37,582] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-30 12:19:37,582] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:19:37,583] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-30 12:19:37,583] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-30 12:19:39,422] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-30 12:19:39,442] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 2f176084 completed successfully (1.84s) - ThreadPoolExecutor-2_0-2f176084
[2025-06-30 12:19:39,500] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:19:39,501] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:19:39,501] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-30 12:19:39,501] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:19:39,505] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-30 12:19:39,505] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-30 12:19:39,506] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:39,507] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:19:39,507] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:39,508] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:41,510] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:41,511] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:41,511] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:42,014] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:42,028] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job f558e33c completed successfully (2.51s) - ThreadPoolExecutor-3_0-f558e33c
[2025-06-30 12:19:43,566] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:19:43,567] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:19:43,567] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:19:43,869] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:43,884] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 4fbdee5e completed successfully (2.36s) - ThreadPoolExecutor-3_1-4fbdee5e
[2025-06-30 12:19:45,903] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:19:45,935] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 100fc782 completed successfully (2.34s) - ThreadPoolExecutor-3_0-100fc782
[2025-06-30 12:19:45,990] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:19:45,991] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:20:15,668] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:15,837] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:17,374] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:17,545] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:17,865] [INFO] [src.data.database] [15c1a52a] - Database tables created successfully
[2025-06-30 12:20:17,865] [INFO] [src.data.database] [15c1a52a] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:20:17,865] [INFO] [__main__] [15c1a52a] - CLI initialized with session ID: 15c1a52a
[2025-06-30 12:20:22,707] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:22,896] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:23,184] [INFO] [src.data.database] [262a32c2] - Database tables created successfully
[2025-06-30 12:20:23,184] [INFO] [src.data.database] [262a32c2] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:20:23,184] [INFO] [__main__] [262a32c2] - CLI initialized with session ID: 262a32c2
[2025-06-30 12:20:24,272] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:24,520] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:24,889] [INFO] [src.data.database] [ced2f6b3] - Database tables created successfully
[2025-06-30 12:20:24,889] [INFO] [src.data.database] [ced2f6b3] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:20:24,889] [INFO] [__main__] [ced2f6b3] - CLI initialized with session ID: ced2f6b3
[2025-06-30 12:20:30,174] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:30,389] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:30,734] [INFO] [src.data.database] [c19a7310] - Database tables created successfully
[2025-06-30 12:20:30,735] [INFO] [src.data.database] [c19a7310] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:20:30,735] [INFO] [__main__] [c19a7310] - CLI initialized with session ID: c19a7310
[2025-06-30 12:20:30,736] [INFO] [src.cli.commands.scrape_commands] [c19a7310] - Starting concurrent scraping run with 2 workers.
[2025-06-30 12:20:30,736] [INFO] [ConcurrentScrapingManager] [c19a7310] - Concurrent manager initialized: 2 workers, threading mode
[2025-06-30 12:20:30,736] [INFO] [src.data.processors] [c19a7310] - DataProcessor initialized with validation rules.
[2025-06-30 12:20:30,794] [INFO] [ConcurrentScrapingManager] [c19a7310] - Added 1 bulk jobs to queue
[2025-06-30 12:20:30,795] [INFO] [ConcurrentScrapingManager] [c19a7310] - Started 2 threading workers
[2025-06-30 12:20:30,796] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-30 12:20:30,796] [INFO] [ConcurrentScrapingManager] [c19a7310] - Concurrent scraping workers started
[2025-06-30 12:20:30,797] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-30 12:20:30,798] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-30 12:20:30,798] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-30 12:20:32,427] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-30 12:20:32,478] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 811bad5a completed successfully (1.63s) - ThreadPoolExecutor-0_0-811bad5a
[2025-06-30 12:20:32,514] [INFO] [ConcurrentScrapingManager] [c19a7310] - Stopping concurrent workers...
[2025-06-30 12:20:32,515] [INFO] [ConcurrentScrapingManager] [c19a7310] - All workers stopped successfully
[2025-06-30 12:20:32,516] [INFO] [src.cli.commands.scrape_commands] [c19a7310] - Scraping run completed. Results: {'started_at': datetime.datetime(2025, 6, 30, 8, 20, 30, 736604), 'jobs_queued': 1, 'jobs_completed': 1, 'jobs_failed': 0, 'total_processing_time': 1.6324694156646729, 'sites_processed': ['ebay'], 'elapsed_time': 1.779564, 'jobs_active': 0, 'queue_size': 0, 'avg_processing_time': 1.6324694156646729, 'throughput': 0.5619353954114603}
[2025-06-30 12:20:33,550] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:20:33,806] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:20:34,173] [INFO] [src.data.database] [5f5b4957] - Database tables created successfully
[2025-06-30 12:20:34,173] [INFO] [src.data.database] [5f5b4957] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:20:34,173] [INFO] [__main__] [5f5b4957] - CLI initialized with session ID: 5f5b4957
[2025-06-30 12:21:19,933] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:21:20,405] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-30 12:21:20,406] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:21:20,435] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 2 workers, threading mode
[2025-06-30 12:21:20,435] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:21:20,436] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-30 12:21:20,436] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 2 threading workers
[2025-06-30 12:21:20,437] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-30 12:21:20,437] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:21:20,438] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-30 12:21:20,439] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-30 12:21:20,439] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-30 12:21:22,240] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-30 12:21:22,261] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 93739d06 completed successfully (1.80s) - ThreadPoolExecutor-0_0-93739d06
[2025-06-30 12:21:22,279] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:21:22,279] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:21:22,280] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 2 workers, threading mode
[2025-06-30 12:21:22,280] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-30 12:21:22,281] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-30 12:21:22,281] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 2 threading workers
[2025-06-30 12:21:22,282] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-30 12:21:22,282] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-30 12:21:22,282] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-30 12:21:22,283] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-30 12:21:24,596] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-30 12:21:24,634] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 9de4a874 completed successfully (2.32s) - ThreadPoolExecutor-1_0-9de4a874
[2025-06-30 12:21:24,697] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-30 12:21:24,697] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-30 12:21:24,698] [INFO] [src.analysis.statistics] [NO_SESSION] - StatisticsAnalyzer initialized.
[2025-06-30 12:21:24,737] [INFO] [src.analysis.statistics] [NO_SESSION] - No price history found for product ID 2.
[2025-06-30 12:42:57,656] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:42:57,842] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:42:58,228] [INFO] [src.data.database] [aaec939b] - Database tables created successfully
[2025-06-30 12:42:58,229] [INFO] [src.data.database] [aaec939b] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:42:58,229] [INFO] [__main__] [aaec939b] - CLI initialized with session ID: aaec939b
[2025-06-30 12:42:58,229] [INFO] [src.cli.commands.analysis_commands] [aaec939b] - Generating comprehensive report...
[2025-06-30 12:42:58,711] [INFO] [matplotlib.font_manager] [aaec939b] - Failed to extract font properties from /usr/share/fonts/cantarell/Cantarell-VF.otf: Can not load face (SFNT font table missing; error code 0x8e)
[2025-06-30 12:42:58,725] [INFO] [matplotlib.font_manager] [aaec939b] - Failed to extract font properties from /usr/share/fonts/noto/NotoColorEmoji.ttf: Can not load face (unknown file format; error code 0x2)
[2025-06-30 12:42:59,645] [INFO] [matplotlib.font_manager] [aaec939b] - Failed to extract font properties from /usr/share/fonts/joypixels/JoyPixels.ttf: Can not load face (unknown file format; error code 0x2)
[2025-06-30 12:43:01,003] [INFO] [matplotlib.font_manager] [aaec939b] - generated new fontManager
[2025-06-30 12:43:02,010] [INFO] [src.analysis.statistics] [aaec939b] - StatisticsAnalyzer initialized.
[2025-06-30 12:43:02,011] [INFO] [src.analysis.reports] [aaec939b] - ReportGenerator initialized
[2025-06-30 12:43:02,011] [INFO] [src.analysis.reports] [aaec939b] - Generating comprehensive HTML report
[2025-06-30 12:43:02,508] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 2.
[2025-06-30 12:43:02,514] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 4.
[2025-06-30 12:43:02,516] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 5.
[2025-06-30 12:43:02,523] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 7.
[2025-06-30 12:43:02,525] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 8.
[2025-06-30 12:43:02,528] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 9.
[2025-06-30 12:43:02,531] [INFO] [src.analysis.statistics] [aaec939b] - No price history found for product ID 10.
[2025-06-30 12:43:03,877] [ERROR] [src.cli.commands.analysis_commands] [aaec939b] - Report generation failed: Parent instance <PriceHistory at 0x7f008df456a0> is not bound to a Session; lazy load operation of attribute 'product_url' cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-30 12:43:28,049] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:43:28,231] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-30 12:43:28,581] [INFO] [src.data.database] [d7e4fa40] - Database tables created successfully
[2025-06-30 12:43:28,581] [INFO] [src.data.database] [d7e4fa40] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-30 12:43:28,581] [INFO] [__main__] [d7e4fa40] - CLI initialized with session ID: d7e4fa40
[2025-06-30 12:43:28,582] [INFO] [src.cli.commands.analysis_commands] [d7e4fa40] - Generating comprehensive report...
[2025-06-30 12:43:29,388] [INFO] [src.analysis.statistics] [d7e4fa40] - StatisticsAnalyzer initialized.
[2025-06-30 12:43:29,389] [INFO] [src.analysis.reports] [d7e4fa40] - ReportGenerator initialized
[2025-06-30 12:43:29,390] [INFO] [src.analysis.reports] [d7e4fa40] - Generating comprehensive HTML report
[2025-06-30 12:43:29,991] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 2.
[2025-06-30 12:43:30,000] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 4.
[2025-06-30 12:43:30,004] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 5.
[2025-06-30 12:43:30,012] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 7.
[2025-06-30 12:43:30,014] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 8.
[2025-06-30 12:43:30,016] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 9.
[2025-06-30 12:43:30,018] [INFO] [src.analysis.statistics] [d7e4fa40] - No price history found for product ID 10.
[2025-06-30 12:43:31,199] [INFO] [src.analysis.reports] [d7e4fa40] - HTML report generated: data_output/reports/comprehensive_report_20250630_124331.html
[2025-06-30 12:43:42,308] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-30 12:43:42,998] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-30 12:43:42,998] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
